question,choices,subject,answer
مندرجہ ذیل میں سے کون سا چاند گلیلی کے چاندوں میں سے ایک نہیں ہے؟,گینی میڈ|کالسٹو|یوروپا|ڈیون,astronomy,3
سیارہ X ہر 100 زمینی دنوں میں ایک بار اپنے سورج کے گرد چکر لگاتا ہے اور اپنے محور کے گرد 100 زمینی دن کے ساتھ پروگریڈ سمت میں گھومتا ہے۔ سیارہ X پر شمسی دن کتنا طویل ہے؟,تقریباً 10 زمینی دن|تقریباً 100 زمینی دن|تقریباً 200 زمینی دن|کوئی شمسی دن نہیں ہے سیارہ X جوار کے ساتھ بند ہے۔,astronomy,3
جب ریاستہائے متحدہ سے کینیڈا میں شمال کا سفر کریں گے تو آپ دیکھیں گے کہ نارتھ اسٹار (پولارس) کو _________ حاصل ہوتا ہے۔,روشن|مدھم|آسمان میں اونچا|آسمان میں نیچے,astronomy,2
زمین پر اگلا بڑا اثر کب ہوگا؟,مستقبل میں سینکڑوں ہزار سال۔|شدید بمباری کی مدت ختم ہونے کے بعد بڑے اثرات اب نہیں ہو سکتے۔|آخری بڑے اثرات کے بعد سینکڑوں ہزار سال۔|کسی بھی وقت ہو سکتا ہے۔ اثرات کا امکان اگلے سال بھی وہی ہے جیسا کہ کسی بھی بعد کے سال کے لیے ہے۔,astronomy,3
کشودرگرہ کے بارے میں کیا چیز انہیں آسمانی سروے میں ان کی تلاش میں نمایاں کرتی ہے؟,کشودرگرہ نبض شدہ تابکاری خارج کرتے ہیں۔|کشودرگرہ اپنی بہت سی تابکاری خارج کرتے ہیں۔|وہ سورج کی روشنی کو زیادہ تر پس منظر کے ستاروں سے زیادہ روشن بنانے کے لیے منعکس کرتے ہیں۔|Asteroids میں پس منظر کے ستاروں کی نسبت کافی حرکت ہوتی ہے۔,astronomy,3
شمسی نیبولا گرتے ہی گرم کیوں ہوا؟,سیاروں کے درمیان تصادم نے رگڑ اور حرارت پیدا کی۔|دوسرے قریبی ستاروں کی تابکاری جو پہلے بنی تھی نیبولا کو گرم کرتی تھی۔|قریبی سپرنووا سے آنے والی صدمے کی لہر نے گیس کو گرم کر دیا۔|جیسے جیسے بادل سکڑتا گیا اس کی کشش ثقل کی ممکنہ توانائی حرکی توانائی اور پھر تھرمل توانائی میں تبدیل ہو گئی۔,astronomy,3
آپ ٹھنڈی ہائیڈروجن گیس کے بادل کے ذریعے نظر آنے والے ستارے کے نظر آنے والے سپیکٹرم کا مشاہدہ کرتے ہیں۔,آپ کو صرف ستارے کا بلیک باڈی سپیکٹرم نظر آتا ہے۔|آپ ستارے کے بلیک باڈی سپیکٹرم کو ہائیڈروجن کی وجہ سے جذب لائنوں کے ساتھ دیکھتے ہیں۔|آپ کو صرف ہائیڈروجن کی خصوصیت کے اخراج کی لکیریں نظر آتی ہیں۔|آپ کو ستارے کی ساخت کی خصوصیت صرف اخراج کی لکیریں نظر آتی ہیں۔,astronomy,1
مندرجہ ذیل میں سے کون سب سے زیادہ اس بات کی وضاحت کرتا ہے کہ زہرہ کے پاس مضبوط مقناطیسی میدان کیوں نہیں ہے؟,اس کی گردش بہت سست ہے۔|اس کا ماحول بہت گاڑھا ہے۔|یہ بہت بڑا ہے۔|اس میں دھاتی کور نہیں ہے۔,astronomy,0
مندرجہ ذیل میں سے کون سی خصوصیت ضروری طور پر یہ تجویز نہیں کرے گی کہ ہمیں جو چٹان ملی ہے وہ الکا ہے۔,اس میں فیوژن کرسٹ ہے۔|اس میں ٹھوس کروی بوندیں ہوتی ہیں۔|یہ انتہائی پروسیسنگ ہے۔|اس کی بنیادی ساخت زمین سے مختلف ہے۔,astronomy,2
کون سا زحل اور مشتری کے ماحول میں مماثلت نہیں ہے؟,"ہائیڈروجن اور ہیلیم کا غلبہ ایک مرکب|بیلٹ زونز اور طوفانوں کی موجودگی|استوائی ہوا کی رفتار 900 میل فی گھنٹہ سے زیادہ ہے۔|مختلف عرض بلد پر گردش کے بینڈ کے درمیان اہم ""قینچ""",astronomy,2
مشتری کا مداری فاصلہ تقریباً 5 AU ہے۔ یوروپا کے لیے سورج کو کتنی گنا زیادہ روشن ہونا پڑے گا تاکہ وہی شمسی بہاؤ حاصل ہو جو ہم فی الحال زمین پر حاصل کرتے ہیں (1380W/m2)؟,100 گنا زیادہ روشن|25 گنا زیادہ روشن|2 گنا زیادہ روشن|50 گنا زیادہ روشن,astronomy,1
Pleiades ایک کھلا ستاروں کا جھرمٹ ہے جو بہت سی قدیم کہانیوں میں ایک کردار ادا کرتا ہے اور... روشن ستاروں پر مشتمل ہونے کے لیے مشہور ہے۔,5|7|9|12,astronomy,1
نظام شمسی کی تشکیل کا نیبولر نظریہ کامیابی کے ساتھ درج ذیل میں سے ایک کے علاوہ سب کی پیش گوئی کرتا ہے۔ کون سا نظریہ پیش گوئی نہیں کرتا؟,سیارے ایک چپٹی ڈسک میں تقریباً سرکلر مدار میں سورج کے گرد چکر لگاتے ہیں۔|زمینی اور جووین سیاروں کی مساوی تعداد|چاند پر گڑھے|کشودرگرہ کوئپر بیلٹ دومکیت اور اورٹ بادل,astronomy,1
زمین پر ریت کے تھیلے کا وزن 5 کلوگرام اور وزن 50N ہے۔ زمین کے مقابلے نصف کشش ثقل والے سیارے پر اس ریت کے تھیلے کا وزن اور وزن کیا ہے؟,بڑے پیمانے پر 5 کلوگرام وزن 100N|بڑے پیمانے پر 5 کلوگرام وزن 50N|بڑے پیمانے پر 5 کلوگرام وزن 25N|بڑے پیمانے پر 10 کلوگرام وزن 100N,astronomy,2
65 ملین سال پہلے ڈائنوسار کے بڑے پیمانے پر ناپید ہونے کا ذمہ دار سمجھا جانے والے اثرات سے گڑھا کہاں ہے؟,ٹنگوسکا سائبیریا۔|میکسیکو میں Chicxulub Crater Yucatan Peninsula.|کیوبیک کینیڈا۔|ایریزونا میں میٹیور کریٹر۔,astronomy,1
کسی بھی سورج گرہن کے لیے درکار شرائط کے علاوہ مکمل سورج گرہن دیکھنے کے لیے آپ کے لیے کیا درست ہونا چاہیے؟,زمین کو مکمل طور پر چاند کے پینمبرا کے اندر رہنا چاہیے۔|چاند کا پنمبرا اس علاقے کو چھوئے جہاں آپ واقع ہیں۔|زمین کو سورج کے اپنے مدار میں aphelion کے قریب ہونا چاہیے۔|چاند کی چھتری کو اس علاقے کو چھونا چاہیے جہاں آپ واقع ہیں۔,astronomy,3
کیا اثر یا اثرات سب سے زیادہ اہم ہوں گے اگر چاند کا مداری طیارہ بالکل ایکلیپٹک ہوائی جہاز جیسا ہوتا؟,سورج گرہن بہت کم ہوں گے۔|سورج گرہن زیادہ دیر تک جاری رہے گا۔|سورج گرہن بہت زیادہ کثرت سے ہوں گے۔|سورج گرہن زیادہ دیر تک نہیں چلے گا۔,astronomy,2
کس قسم کی تابکاری وقت کے ساتھ ساتھ بلیک ہول کے بخارات بننے کا سبب بنتی ہے؟,شوارزچائلڈ تابکاری|پلانک تابکاری|کولموگوروف تابکاری|ہاکنگ تابکاری,astronomy,3
اینڈرومیڈا گلیکسی تقریباً کتنی دور ہے؟,1.7 ملین نوری سال|2.1 ملین نوری سال|2.5 ملین نوری سال|3.2 ملین نوری سال,astronomy,2
جینیاتی جانچ کے مطابق کون سے جاندار تمام زندگی کے مشترکہ اجداد سے زیادہ مشابہت رکھتے ہیں؟,وائرس|بیکٹیریا جیسے ای کولی|سمندروں کی گہرائیوں میں سمندری فرش آتش فشاں کے آس پاس اور گرم چشموں میں رہنے والے جاندار|پلانکٹن جو سورج کی روشنی کو فوٹو سنتھیس کے ذریعے توانائی کے منبع کے طور پر استعمال کرتا ہے۔,astronomy,2
Eratosthenes نے 240 قبل مسیح میں زمین کی جسامت کا اندازہ کیسے لگایا؟,ایک ہی دن ایک ہی وقت میں مختلف عرض بلد پر دو شہروں میں سورج کی زیادہ سے زیادہ اونچائی کی پیمائش کرکے۔|چاند گرہن کے دوران چاند پر زمین کے سائے کے سائز کی پیمائش کرکے۔|زمین پر ایسی جگہ تلاش کرکے جہاں سورج براہ راست اوپر سے گزرتا ہے۔|زمین کے گرد جہازوں کے بیڑے بھیج کر۔,astronomy,0
ہمارے موجودہ بہترین مشاہدات سے پتہ چلتا ہے کہ پلوٹو کے پاس ہے۔,ایک درمیانے سائز کا سیٹلائٹ اور دو چھوٹے سیٹلائٹ۔|کوئی سیٹلائٹ نہیں|ایک بڑا سیٹلائٹ اور تین چھوٹے سیٹلائٹ۔|ایک بڑا سیٹلائٹ۔,astronomy,0
پلوٹو کی انتہائی سرد (~40 K) سطح پر مشتمل ہے:,بنیادی طور پر پانی کی برف جو ہمیشہ جمی رہتی ہے۔|نائٹروجن میتھین اور کاربن مونو آکسائیڈ برف جو پیری ہیلین کے قریب ایک ماحول میں سرشار ہو جاتی ہے|نائٹروجن میتھین اور کاربن مونو آکسائیڈ برف جو ہمیشہ منجمد رہتی ہے۔|تقریباً آدھا برف اور آدھا چٹانی مواد,astronomy,1
مریخ کا سال تقریباً کتنے زمینی سال طویل ہوتا ہے؟,1/2|1|2|4,astronomy,2
Boltzmann constant کی صحیح عددی قدر اور اکائی کیا ہے؟,1.38 × 10−21 m^3 · kg · s^−2 · K^−1|1.38 × 10−22 m^2 · kg · s^−3 · K^−1|1.38 × 10−23 m^2 · kg · s^−2 · K^−1|1.38 × 10−24 m^2 · kg · s^−2 · K^−2,astronomy,2
ایٹم کے بارے میں کون سا بیان درست نہیں ہے:,نیوکلئس میں ایٹم کا زیادہ تر ماس ہوتا ہے لیکن اس کا حجم تقریباً کوئی نہیں ہوتا۔|ایک غیر جانبدار ایٹم میں ہمیشہ برابر تعداد میں الیکٹران اور پروٹون ہوتے ہیں۔|ایک غیر جانبدار ایٹم میں ہمیشہ برابر تعداد میں نیوٹران اور پروٹون ہوتے ہیں۔|الیکٹران صرف خاص توانائی کی سطحوں پر گردش کر سکتے ہیں۔,astronomy,2
گزشتہ چند دہائیوں سے زمین بتدریج گرم ہو رہی ہے۔ بہت سارے شواہد کی بنیاد پر سائنسدان یہ نتیجہ اخذ کرتے ہیں کہ یہ گرمی ________ کی وجہ سے ہے۔,انسانی سرگرمیاں جو زمین کے ماحول میں گرین ہاؤس گیسوں کے ارتکاز کو بڑھا رہی ہیں۔|حقیقت یہ ہے کہ ہمارے سیاست دان بہت گرم ہوا اُگلتے ہیں۔|CFCs نامی کیمیکلز کا انسانی اخراج stratosphere میں|حالیہ برسوں کے دوران جنگل کی آگ میں اضافہ,astronomy,0
سائنس دان کیسے جانتے ہیں کہ الکا کی اکثریت کشودرگرہ کی پٹی سے آتی ہے؟,کچھ meteorites کے سپیکٹرا کشودرگرہ کی پٹی میں کشودرگرہ کے سپیکٹرا سے ملتے جلتے ہیں۔|کشودرگرہ کی پٹی ہی شہابیوں کا واحد ممکنہ ذریعہ ہے اس لیے ان کا وہاں سے ہونا ضروری ہے۔|کشودرگرہ کی پٹی میں تصادم عام ہیں اور ہم ان ٹکڑوں کو ان کے ماخذ کشودرگرہ سے زمین تک ٹریک کرسکتے ہیں جہاں وہ الکا بن جاتے ہیں۔|اریڈم کی اعلی سطح کا پتہ دونوں کشودرگرہ اور میٹیوریٹس میں پایا گیا ہے لہذا شہاب ثاقب کشودرگرہ کی پٹی سے آتے ہیں۔,astronomy,0
سیارے پر آتش فشاں اور ٹیکٹونزم کی تاریخ کا تعین کرنے میں کون سا عنصر سب سے اہم ہے؟,سیارے کا سائز|ماحول کی موجودگی|سورج سے فاصلے|گردش کی مدت,astronomy,0
فلکیاتی اکائی پارسیک (pc) فلکیات میں ایک اہم کردار ادا کرتی ہے۔ ایک پارسیک تقریباً 3.26 نوری سال کے برابر ہے۔ فلکیات میں ایک پارسیک کی تعریف کیسے کی جاتی ہے؟,وہ فاصلہ جس پر ایک فلکیاتی اکائی زمین سے ایک آرک سیکنڈ کی پیمائش کرتی ہے۔|ایک سال میں آکاشگنگا کے مرکز کے گرد نظام شمسی کا مداری فاصلہ۔|شمسی ہوا کا مؤثر فاصلہ (یعنی ہیلیوسفیئر کا رداس)۔|روشن ترین ستارے سیریس سے تاریخی فاصلہ۔,astronomy,0
اصطلاح Schwarzschild رداس عام طور پر خصوصیات کی وضاحت کرتا ہے ...,سرخ بونے|پلسر|بلیک ہولز|کہکشائیں,astronomy,2
جیسے جیسے ستارے کی زندگی بڑھتی ہے بھاری عناصر پیدا ہوتے ہیں۔ عناصر اس ترتیب سے ستارے کے گرد تہیں بناتے ہیں (بیرونی تہہ سے شروع):,H → He → Li → N → O → Si → Fe|H → He → C → O → Ne → Si → Fe|H → He → Li → O → Ne → Si → Fe|H → He → C → N → O → Si → Fe,astronomy,1
اگر آپ زہرہ پر رہتے تھے تو آپ زمین کے کن مراحل کو دیکھیں گے؟ (فرض کریں کہ آپ کی دوربین زہرہ کے گھنے بادلوں کے ذریعے دیکھ سکتی ہے…),نئی پہلی سہ ماہی مکمل تیسری سہ ماہی|ڈھلتا ہوا کریسنٹ نیا مومی کریسنٹ|ویکسنگ گبس مکمل ڈھلنے والا گبس|صرف نیا,astronomy,2
چاند مندرجہ ذیل میں سے کس کا سبب بنتا ہے؟,حلقوں کے اندر ذرات کا استحکام۔|چاند کے گزرتے ہی حلقے کے کناروں پر کشش ثقل کے اثرات۔|حلقوں کے درمیان فرق.|چاند مندرجہ بالا سب میں حصہ ڈالتے ہیں۔,astronomy,3
مریخ پر 600 پاسکلز کا ماحولیاتی دباؤ ہے۔ اگر مریخ پر کشش ثقل کی وجہ سے سرعت (تقریباً) 4 m/s2 ہے اور مریخ کی سطح کا رقبہ تقریباً 145000000 مربع کلومیٹر ہے تو مریخ کے ماحول کی تخمینی کمیت کیا ہے؟,2.2x1011 کلوگرام|2.2x1014kg|2.2x1020kg|2.2x1016 کلوگرام,astronomy,3
مارس ایکسپلوریشن روور اسپرٹ اس وقت شمال کی طرف کیوں جھکا ہوا ہے؟,کیونکہ یہ ایک بڑی پہاڑی پر چڑھ رہا ہے۔|کیونکہ یہ جنوبی نصف کرہ میں ہے جہاں اب موسم سرما ہے۔|کیونکہ یہ شمالی نصف کرہ میں ہے جہاں اب موسم سرما ہے۔|کیونکہ اس کا ایک پہیہ ٹوٹ گیا۔,astronomy,1
مریخ پر ایسا ماحول ہے جو تقریباً مکمل طور پر کاربن ڈائی آکسائیڈ پر مشتمل ہے۔ سیارے کو گرم رکھنے کے لیے کوئی مضبوط گرین ہاؤس اثر کیوں نہیں ہے؟,مریخ کی فضا اتنی پتلی ہے کہ گرمی کی ایک خاص مقدار کو پھنسانے کے لیے|اصل میں ایک مضبوط گرین ہاؤس اثر ہے اور مریخ اس کے بغیر اب کے مقابلے میں 35oC زیادہ ٹھنڈا ہوگا۔|گرین ہاؤس اثر کو چلانے کے لیے مریخ میں اتنی اندرونی حرارت نہیں ہے۔|گرین ہاؤس اثر کے لیے اوزون کی تہہ کی ضرورت ہوتی ہے جو مریخ پر نہیں ہوتی,astronomy,0
مندرجہ ذیل میں سے کس کو مریخ کے الکا ALH84001 میں زندگی کے ثبوت کے طور پر پیش نہیں کیا گیا؟,"پیچیدہ نامیاتی مالیکیولز خاص طور پر PAHs|میگنیٹائٹ اناج جو زمین پر بیکٹیریا کے ذریعہ بنتے ہیں۔|کاربونیٹ معدنیات جو مریخ کے زیادہ گرم ماحول کی نشاندہی کرتے ہیں۔|ایک ترجیحی واقفیت یا ""چیرالٹی"" کے ساتھ امینو ایسڈ",astronomy,3
کرک ووڈ کے خلاء مرکزی کشودرگرہ کی پٹی میں دیکھے جاتے ہیں بشمول اس مقام پر جہاں:,سیارچے مشتری کے آدھے عرصے کے ساتھ مدار میں گردش کریں گے۔|کشودرگرہ مشتری سے دگنی مدت کے ساتھ گردش کرے گا۔|کشودرگرہ مریخ سے دگنی مدت کے ساتھ چکر لگائے گا۔|اے اور بی,astronomy,0
مشتری کے بیلٹ اور زونز ہیں۔,سیارے کے اندر گیسی اور دھاتی ہائیڈروجن کی تہوں کے نام۔|مختلف عرض بلد پر ابھرتی اور گرتی ہوا کے متبادل بینڈ۔|مشتری کے مقناطیسی میدان میں چارج شدہ ذرات کے متبادل علاقے۔|پلازما ٹورس کے علاقے جو Io کے آتش فشاں سے آئنوں کے ذریعہ بنائے گئے ہیں۔,astronomy,1
مریخ کے دو چاند کہلاتے ہیں...,Tritos اور Desmos|Tritos اور Deimos|فوبوس اور ٹرائٹوس|فوبوس اور ڈیموس,astronomy,3
برقی مقناطیسی سپیکٹرم کا دکھائی دینے والا حصہ درمیان ہے ...,240 سے 680 این ایم۔|360 سے 620 این ایم۔|380 سے 740 این ایم۔|420 سے 810 این ایم۔,astronomy,2
ٹھوس ڈسک کی گردش کے بارے میں کیا سچ ہے؟,رفتار ڈسک کے ہر نقطہ پر ایک جیسی ہے۔|محور کے قریب والے حصے کی مدت طویل ہوتی ہے۔|گردش کی مدت ڈسک کے ہر نقطہ پر یکساں ہے۔|محور کے قریب حصے کی مدت کم ہوتی ہے۔,astronomy,2
نکشتر ... شمالی آسمان میں ایک روشن ڈبلیو کے سائز کا برج ہے۔,سینٹورس|سائگنس|کیسیوپیا|سیفیوس,astronomy,2
"مریخ پر نام نہاد ""بگ فٹ"" دراصل ایک چٹان تھی جو تقریباً 5 سینٹی میٹر اونچی تھی۔ اس کا زاویہ سائز تقریباً 0.5 ڈگری (~30 پکسلز) تھا۔ یہ چٹان روور سے کتنی دور تھی؟",تقریباً 6 میٹر|تقریباً 6 فٹ|تقریباً 10 میٹر|تقریباً 10 فٹ,astronomy,0
جیسا کہ ہم جانتے ہیں کہ زندگی کے لیے کون سی لازمی ضرورت نہیں ہے؟,آکسیجن سانس لینے کی صلاحیت|سورج کی روشنی سے توانائی بنانے یا ایسی چیزیں کھانے کی صلاحیت جو کرتے ہیں۔|نامیاتی مالیکیولز کا ایک ذریعہ|اے اور بی,astronomy,3
فرض کریں کہ آپ چاند پر رہتے ہیں۔ ایک دن (یعنی طلوع آفتاب سے طلوع آفتاب تک) کتنا طویل ہے؟,تقریبا 18 سال|24 گھنٹے|29 زمینی دن|ایک سال,astronomy,2
مشہور ڈریک مساوات درج ذیل سوال کا جواب دینے کی کوشش کرتی ہے۔,کیا سورج بلیک ہول بن جائے گا؟|کیا کائنات لامحدود بڑی ہے؟|نظر آنے والی کائنات کی عمر کتنی ہے؟|کیا ہم کائنات میں اکیلے ہیں؟,astronomy,3
اب سے 20000 سال بعد...,چاند زمین کے قریب ہوگا اور زمین کا دن لمبا ہوگا۔|چاند زمین کے قریب ہوگا اور زمین کا دن چھوٹا ہوگا۔|چاند زمین سے دور ہوگا اور زمین کا دن لمبا ہوگا۔|چاند زمین سے دور ہوگا اور زمین کا دن چھوٹا ہوگا۔,astronomy,2
جووین سیاروں میں کون سا عنصر سب سے زیادہ پایا جاتا ہے؟,ہائیڈروجن|ہیلیم|کاربن|آکسیجن,astronomy,0
تصور کریں کہ زمین کو فوری طور پر سورج سے تین گنا دور مدار میں منتقل کیا گیا تھا۔ ایک سال کتنا طویل ہوگا؟,بالکل 3 گنا زیادہ|تقریباً 5.2 گنا زیادہ|کافی معلومات نہیں ہیں۔ اس کا انحصار نئے مدار کے جھکاؤ پر ہوگا۔|سال کی طوالت میں کوئی تبدیلی نہیں آئے گی کیونکہ زمین کی کمیت ایک جیسی رہتی ہے۔,astronomy,1
چاند پر سب سے زیادہ وزن کیا ہوگا؟,ایک کلو پنکھ|پانچ پاؤنڈ اینٹیں جیسا کہ زمین پر ناپا جاتا ہے۔|پانچ کلو پنکھ|ایک کلو اینٹ,astronomy,2
مکمل سورج گرہن کے علاوہ ہم سورج کا کورونا کیوں نہیں دیکھ سکتے؟,کورونا زیادہ تر چارج شدہ ذرات سے بنا ہوتا ہے جو چمکدار نہیں ہوتے۔|یہ نظر آنے والی روشنی کو خارج کرنے کے لیے بہت ٹھنڈا ہے۔|ہم مقناطیسی میدان نہیں دیکھ سکتے|یہ بہت پھیلا ہوا ہے۔,astronomy,3
"ہمارے خیال میں دوسرے ستاروں کے گرد ""گرم مشتری"" کیسے بنتے ہیں؟",وہ اس وقت تشکیل پاتے ہیں جب ان کے ستارے سیاروں کے انشقاق کی طرح کے عمل میں نظام میں مواد کو باہر پھینک دیتے ہیں۔|وہ ٹھنڈ کی لکیر سے باہر گیس کے جنات کے طور پر تشکیل پائے اور پھر اندر کی طرف ہجرت کر گئے۔|وہ اسی مدار میں ستارے کے قریب گھنے چٹانی سیاروں کے طور پر بنتے ہیں جو آج دیکھے جا رہے ہیں۔|وہ اسی مدار میں ستارے کے قریب گیس کے جنات کے طور پر بنتے ہیں جو آج وہ نظر آتے ہیں۔,astronomy,1
دوربین کی ریزولوشن اس کا ایک پیمانہ ہے:,دور کی اشیاء کو بڑا کرنے کی صلاحیت|اشیاء کی کونیی علیحدگی کی پیمائش کرنے کی صلاحیت|اشیاء کے درمیان فاصلے کی پیمائش کرنے کی صلاحیت|روشنی جمع کرنے کی کارکردگی,astronomy,1
زمین کا محور سورج کے گرد مداری ہوائی جہاز کی نسبت تقریباً... کے زاویے پر جھکا ہوا ہے۔,20.3 ڈگری|21.4 ڈگری|22.7 ڈگری|23.5 ڈگری,astronomy,3
ہم ہر وقت چاند کا ایک ہی چہرہ کیوں دیکھتے ہیں؟,کیونکہ چاند کا زمین کے گرد تقریباً ایک گول چکر ہے۔|کیونکہ چاند نہیں گھومتا|کیونکہ دوسرا چہرہ صرف نئے چاند پر ہماری طرف اشارہ کرتا ہے جب ہم چاند کو نہیں دیکھ سکتے|کیونکہ چاند کے گردشی اور مداری ادوار برابر ہیں۔,astronomy,3
دوسری کائناتی رفتار (یا فرار کی رفتار) وہ رفتار ہے جو کسی شے کو بڑے پیمانے پر M اور رداس R کے ساتھ کسی آسمانی جسم کے کشش ثقل کے میدان سے بچنے کے لیے درکار ہوتی ہے۔ کون سا فارمولہ اس رفتار کو درست طریقے سے شمار کرتا ہے؟ (جی: کشش ثقل مستقل),v = sqrt(GM/R)|v = sqrt(GM/R)|v = sqrt(2GM/R)|v = sqrt(GM/2R),astronomy,2
Io کی سطح پر کوئی اثر کرنے والے گڑھے کیوں نہیں ہیں؟,Io پر اثر گڑھے تھے لیکن وہ سب لاوے کے بہاؤ میں دب گئے ہیں۔|دیر سے ہیوی بمباری کے دوران مارا جانا بہت چھوٹا ہے۔|مشتری کی مضبوط کشش ثقل نے سیاروں کو Io سے زیادہ مضبوطی سے اپنی طرف متوجہ کیا اور اس طرح کوئی بھی اس کی سطح پر نہیں اترا۔|کوئی بھی گڑھا جو موجود تھا Io کی سطح پر تیز ہواؤں کے ذریعے مٹ گیا ہے۔,astronomy,0
ستارہ Betelgeuse قابل ذکر سرخ رنگ کے ساتھ رات کے آسمان میں روشن ترین ستاروں میں سے ایک ہے۔ Betelgeuse کس برج میں واقع ہے؟,کیسیوپیا|سائگنس|ارسا میجر|اورین,astronomy,3
اس مواد کا ماخذ کیا ہے جو الکا کی بارش کا سبب بنتا ہے؟,نظام شمسی میں دیگر جگہوں پر کشودرگرہ کے اثرات ریت کے سائز کے ذرات کو خلا میں پھینک دیتے ہیں اور کبھی کبھار زمین ان ذرات کے بادل سے گزرتی ہے جو ہماری فضا میں جل کر الکا کی بارش کا باعث بنتی ہے۔|زمین کے قریب کشودرگرہ بتدریج بکھر جاتا ہے اور اپنے مداری راستوں پر پھیل جاتا ہے۔ جب زمین کسی کشودرگرہ کے مدار سے گزرتی ہے تو ہم پر ریت کے سائز کے ذرات کی بمباری ہوتی ہے جو الکا شاور کا سبب بنتے ہیں۔|زمین کے قریب کے کشودرگرہ زمین کے ماحول میں داخل ہوتے ہی ٹوٹ پھوٹ کا شکار ہو جاتے ہیں جس سے سینکڑوں روشن الکا پیدا ہوتے ہیں جو آسمان میں ایک ہی جگہ سے نکلتے دکھائی دیتے ہیں۔|دومکیت کے مرکزے آہستہ آہستہ بکھر جاتے ہیں اور اپنے مداری راستوں کے ساتھ پھیل جاتے ہیں۔ جب زمین کسی دومکیت کے مدار سے گزرتی ہے تو ہم پر ریت کے سائز کے ذرات کی بمباری ہوتی ہے جو الکا کی بارش کا سبب بنتے ہیں۔,astronomy,3
گرین ہاؤس اثر کیسے کام کرتا ہے؟,گرین ہاؤس گیسیں سورج سے انفراریڈ روشنی جذب کرتی ہیں جو پھر ماحول اور سطح کو گرم کرتی ہیں۔|اوزون نظر آنے والی روشنی کو منتقل کرتا ہے جو اسے سطح کو گرم کرنے دیتا ہے لیکن پھر سطح کے قریب گرمی کو پھنسانے والی زیادہ تر اورکت گرمی کو جذب کرتا ہے۔|گرین ہاؤس گیسیں مرئی روشنی کو منتقل کرتی ہیں جو اسے سطح کو گرم کرنے دیتی ہیں لیکن پھر زمین سے انفراریڈ روشنی کو جذب کرتی ہیں جو سطح کے قریب گرمی کو پھنساتی ہیں۔|کم اونچائی پر موٹی فضا کا زیادہ دباؤ گرمی کو زیادہ مؤثر طریقے سے پھنستا ہے۔,astronomy,2
مندرجہ ذیل طریقوں میں سے کون سے بڑے سیاروں کی سب سے زیادہ دریافتیں ان کے والدین ستاروں کے قریب گردش کرتی ہیں؟,ستارے کے سپیکٹرم میں ڈوپلر کی تبدیلیوں کو تلاش کر کے گردش کرنے والے سیارے کے کشش ثقل کے اثر کا پتہ لگانا|سیارے کی کشش ثقل کی وجہ سے آسمان کے خلاف ستارے کی پوزیشن کی تبدیلی کا پتہ لگانا|بائنری اسٹار سسٹم سے نکلے ہوئے سیارے کا پتہ لگانا|سیارے سے منعکس ہونے والی ستاروں کی روشنی کا پتہ لگانا,astronomy,0
زمین اور ستارے Altair کے درمیان فاصلہ زمین اور سورج کے درمیان فاصلے سے دس لاکھ گنا زیادہ ہے۔ Altair زمین سے کتنی دور ہے؟,9.3 x 1013 میٹر|9.3 x 1010 میٹر|1.5 x 1014 میٹر|1.5 x 1017 میٹر,astronomy,3
بطلیموس نے کائنات کے اپنے ماڈل میں زمین کے گرد چکر لگانے والے سیارے 'حلقوں پر دائرے' کیوں رکھے؟,یہ بتانے کے لیے کہ کیوں زیادہ دور سیاروں کو رقم کے برجوں کے ذریعے ایک چکر لگانے میں زیادہ وقت لگتا ہے۔|اس حقیقت کی وضاحت کرنے کے لیے کہ بعض اوقات سیارے ہمارے آسمان کے ستاروں کی نسبت مشرق کی بجائے مغرب کی طرف بڑھتے دکھائی دیتے ہیں۔|یہ بتانے کے لیے کہ یونانی تارکیی پیرالیکس کا پتہ لگانے میں کیوں ناکام رہے۔|زمین سے سیاروں کے مختلف فاصلوں کا صحیح حساب کتاب کرنا۔,astronomy,1
سورج کے دھبے سیاہ علاقے ہیں جو عارضی طور پر سورج پر ظاہر ہوتے ہیں۔ ان کی تعداد میں ہر سال بہت زیادہ اضافہ ہوتا ہے۔ اس دور کو سولر سائیکل بھی کہا جاتا ہے۔,9|11|13|15,astronomy,1
نظام شمسی میں کون سا سیارہ فعال پلیٹ ٹیکٹونکس رکھتا ہے؟,مریخ|زھرہ|زمین|مریخ اور زمین,astronomy,2
آسمان نیلا ہے کیونکہ,سورج بنیادی طور پر نیلی روشنی خارج کرتا ہے۔|ماحول زیادہ تر نیلی روشنی جذب کرتا ہے۔|مالیکیولز سرخ روشنی کو نیلی روشنی سے زیادہ مؤثر طریقے سے بکھیرتے ہیں۔|مالیکیولز نیلی روشنی کو سرخ روشنی سے زیادہ مؤثر طریقے سے بکھیرتے ہیں۔,astronomy,3
زمینی سیارے کو مضبوط مقناطیسی میدان رکھنے کے لیے کن شرائط کی ضرورت ہے؟,صرف تیز گردش|صرف ایک چٹانی چادر|صرف ایک پگھلا ہوا دھاتی کور|پگھلا ہوا دھاتی کور اور معقول حد تک تیز گردش دونوں,astronomy,3
