answer,subject,choice_3,choice_2,choice_1,choice_0,question
3,high_school_us_history,کنفیڈریشن کے آرٹیکل بنانے والوں نے نئی جمہوریہ میں بہت زیادہ جمہوریت کی اجازت دینے میں غلطی کی۔,امریکی فوج نے اوہائیو ویلی اور گریٹ لیکس کے علاقوں میں سفید فام آباد کاروں کے ساتھ شانہ بشانہ رہنے کے لیے امریکی ہندوستانیوں کی رضامندی کو غلط سمجھا۔,امریکہ نے معاہدہ پیرس (1783) کی شرائط پر عمل کرنے کے معاملے میں برطانیہ کی نیک نیتی اور عزت کا بہت زیادہ اندازہ لگایا تھا۔,"عصر حاضر کے ڈیسٹ روحانی عقائد اس میں گمراہ تھے کہ انہوں نے ""اصل گناہ"" کے کیلونسٹ تصورات کو ترک کر دیا۔","یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""آپ کے جذبات، کہ ہمارے معاملات تیزی سے بحران کی طرف بڑھ رہے ہیں، میرے اپنے مطابق۔ واقعہ کیا ہو گا یہ بھی میری دور اندیشی سے باہر ہے۔ ہم میں غلطیاں ہیں جن کو درست کرنا ہے۔ ہم نے شاید انسانی فطرت کے بارے میں بہت اچھی رائے رکھی ہے۔ ہمارے کنفیڈریشن کی تشکیل میں ہمیں یہ سکھایا گیا ہے کہ مرد کسی زبردستی کی مداخلت کے بغیر اپنی بھلائی کے لیے بہترین اقدامات کو اپنائیں گے اور ان پر عمل درآمد نہیں کریں گے۔ ایک ایسی طاقت جو پوری یونین میں اس طرح پھیلے گی جس طرح ریاستی حکومتوں کا اختیار کئی ریاستوں پر پھیلا ہوا ہے۔
""چند سالوں میں کتنی حیران کن تبدیلیاں پیدا کرنے کی صلاحیت رکھتی ہیں۔ مجھے بتایا گیا ہے کہ قابل احترام کردار بھی خوفناک حکومت کی بادشاہی شکل کی بات کرتے ہیں۔ . . ہمارے دشمنوں کے لئے اپنی پیشین گوئیوں کی تصدیق کرنے کے لئے کتنی فتح! یہ معلوم کرنے کے لئے کہ ہم خود پر حکمرانی کرنے کے قابل نہیں ہیں، اور یہ کہ مساوی آزادی کی بنیاد پر قائم کردہ نظام محض مثالی اور غلط ہیں۔""
—جارج واشنگٹن، جان جے کو خط، 1 اگست 1786
خط کے سیاق و سباق کی بنیاد پر، مندرجہ ذیل میں سے کون سب سے زیادہ قریب سے واشنگٹن کے اس جملے کے معنی کو بیان کرتا ہے، ""ہم نے شاید انسانی فطرت کے بارے میں بہت اچھی رائے رکھی ہے""؟"
1,high_school_us_history,روزا پارکس,جین ایڈمز,سینڈرا ڈے او کونر,ابیگیل ایڈمز,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
آج رات، ایک خاتون کی بیٹی جس کا سب سے بڑا ہدف اپنے بچوں کا مستقبل تھا، ہماری ملک کی سب سے قدیم سیاسی جماعت سے ہم سب کے مستقبل کے بارے میں بات کر رہی ہے۔ آج رات، کام کرنے والے امریکیوں کی بیٹی تمام امریکیوں کو بتاتی ہے کہ مستقبل ہماری دسترس میں ہے، اگر ہم اس تک پہنچنے کے لیے تیار ہیں۔ آج رات، اٹلی سے ایک تارکین وطن کی بیٹی کو نئی سرزمین میں (نائب) صدر کے لیے انتخاب لڑنے کے لیے چنا گیا ہے جس سے میرے والد محبت کرتے تھے۔… امریکی اسی اصول کے مطابق رہنا چاہتے ہیں۔ لیکن اس انتظامیہ کے تحت ہمارے بہت سے لوگوں کے خلاف قواعد میں دھاندلی کی جاتی ہے۔ یہ درست نہیں ہے کہ ہر سال انفرادی شہریوں کی طرف سے ادا کیے جانے والے ٹیکس کا حصہ بڑھ رہا ہے، جب کہ بڑی کارپوریشنز کی جانب سے ادا کیا جانے والا حصہ چھوٹا ہوتا جا رہا ہے۔… یہ درست نہیں ہے کہ نوجوان جوڑے یہ سوال کرتے ہیں کہ کیا بچوں کو دنیا میں لانا ہے۔ 50,000 جوہری وار ہیڈز۔ یہ وہ وژن نہیں ہے جس کے لیے امریکیوں نے دو صدیوں سے زیادہ جدوجہد کی ہے۔… آج رات، ہم اپنے خواب کو دوبارہ حاصل کر رہے ہیں۔ ہم امریکی زندگی کے قوانین کو دوبارہ تمام امریکیوں کے لیے کارآمد بنانے جا رہے ہیں۔… مسئلہ یہ نہیں ہے کہ امریکہ خواتین کے لیے کیا کر سکتا ہے، بلکہ یہ ہے کہ خواتین امریکہ کے لیے کیا کر سکتی ہیں۔
—جیرالڈائن فیرارو، نائب صدارتی نامزدگی قبولیت کا خطاب، 19 جولائی 1984
Geraldine Ferraro کا سب سے زیادہ براہ راست موازنہ درج ذیل خواتین میں سے کس سے کیا جا سکتا ہے؟"
0,high_school_us_history,یوگوسلاویہ کا ٹوٹنا اور بوسنیائی جنگ کا آغاز,القاعدہ کے دہشت گردانہ حملے,دیوار برلن کا گرنا,عراقی ڈکٹیٹر صدام حسین کی کویت کی فتح,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
واضح طور پر، اب کوئی ڈکٹیٹر جارحیت کے خلاف اقوام متحدہ کی مشترکہ کارروائی کو روکنے کے لیے مشرق و مغرب کے تصادم پر اعتماد نہیں کر سکتا۔ قوموں کی نئی شراکت داری شروع ہوئی ہے۔ اور ہم آج ایک منفرد اور غیر معمولی لمحے پر کھڑے ہیں۔ خلیج فارس کا بحران، جتنا سنگین ہے، تعاون کے تاریخی دور کی طرف بڑھنے کا ایک نادر موقع بھی فراہم کرتا ہے۔ ان مشکل وقتوں میں سے، ہمارا پانچواں مقصد — ایک نیا ورلڈ آرڈر — ابھر سکتا ہے۔ ایک نیا دور، دہشت گردی کے خطرے سے آزاد، انصاف کے حصول میں مضبوط اور امن کی تلاش میں زیادہ محفوظ۔ ایک ایسا دور جس میں دنیا کی قومیں، مشرق و مغرب، شمال اور جنوب، خوشحال اور ہم آہنگی سے رہ سکیں۔
صدر جارج ہربرٹ واکر بش، کانگریس کے مشترکہ اجلاس سے خطاب، 11 ستمبر 1990
صدر بش مندرجہ ذیل میں سے کس کا جواب دے رہے تھے؟"
1,high_school_us_history,اس نے یونین اور کنفیڈریٹ آرمی دونوں میں لڑائی میں غلاموں کے استعمال پر پابندی لگا دی۔,اس نے اعلان کیا کہ غلاموں کی آزادی انفرادی جنوبی ریاستوں کے امریکی حکومت کے ساتھ امن معاہدے پر دستخط کرنے پر مشروط ہے۔,اس نے ریاستوں اور ریاستوں کے کچھ حصوں میں صرف غلاموں کو ہی آزاد کیا جو اسے جاری کیے جانے کے وقت ریاستہائے متحدہ کے خلاف بغاوت کر رہے تھے۔,اس نے خانہ جنگی کے اختتام پر ریاست ہائے متحدہ امریکہ کی حدود میں رہنے والے تمام غلاموں کی آزادی کی ضمانت دی۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""لنکن غلامی کے سخت مخالف تھے، لیکن وہ خاتمہ پسند یا ریڈیکل ریپبلکن نہیں تھے اور انہوں نے کبھی ایک ہونے کا دعویٰ نہیں کیا۔ اس نے اپنی بار بار دہرائی جانے والی ذاتی خواہش کے درمیان واضح فرق کیا کہ 'ہر جگہ تمام لوگ آزاد ہو سکتے ہیں' اور اس کے سرکاری فرائض ایک قانون ساز، کانگریس مین، اور صدر جس نے غلاموں میں جائیداد کے حق کو تسلیم کیا، یہاں تک کہ وہ بتدریج خاتمے کے لیے اپنی ترجیحات کا اعلان کرتا رہا۔ فریڈرک ڈگلس یا وینڈیل فلپس یا چارلس سمنر جیسے ریڈیکل ریپبلکن جیسے نابودی پسندوں کے انداز میں کبھی اصولی مساوات پسند نہیں بنے۔""
ایرک فونر، دی فیری ٹرائل، 2010
ان میں سے کون سا بیان آزادی کے اعلان کی بہترین وضاحت کرتا ہے؟"
2,high_school_us_history,چرچ اور ریاست کی علیحدگی,خود حکومت,کھڑی فوجوں کے خطرات,بیرونی ممالک کے ساتھ الجھنے والا اتحاد نہیں۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
میں آپ سے التجا کرتا ہوں کہ جناب ہم اپنے آپ کو دھوکہ نہ دیں۔ جناب، اب آنے والے طوفان کو ٹالنے کے لیے ہم نے وہ سب کچھ کر دیا ہے جو کیا جا سکتا تھا۔ ہم نے عرضی دی ہے؛ ہم نے ظاہر کیا ہے؛ ہم نے دعا کی ہے۔ ہم نے اپنے آپ کو تخت کے سامنے سجدہ کیا ہے، اور وزارت اور پارلیمنٹ کے ظالم ہاتھوں کو گرفتار کرنے کے لئے اس کی مداخلت کی درخواست کی ہے. ہماری درخواستوں کو کم کیا گیا ہے۔ ہمارے مظاہروں نے اضافی تشدد اور توہین کو جنم دیا ہے۔ ہماری دعاؤں کو نظر انداز کر دیا گیا ہے۔ اور ہمیں تخت کے دامن سے، حقارت کے ساتھ ٹھکرا دیا گیا ہے۔ بیکار، ان باتوں کے بعد، ہم امن اور مفاہمت کی پرجوش امیدیں وابستہ کر لیں۔ اب امید کی کوئی گنجائش نہیں رہی۔… جناب، بات کو ختم کرنا بیکار ہے۔ حضرات پکار سکتے ہیں، امن، امن، لیکن سکون نہیں ہے۔ جنگ دراصل شروع ہو چکی ہے! شمال سے آنے والی اگلی آندھی ہمارے کانوں تک گونجتی ہوئی بازوؤں کا تصادم لائے گی! ہمارے بھائی پہلے ہی میدان میں ہیں! ہم یہاں کیوں بیکار کھڑے ہیں؟ یہ حضرات کیا چاہتے ہیں؟ ان کے پاس کیا ہوگا؟ کیا زندگی اتنی پیاری ہے یا سکون اتنا پیارا ہے کہ زنجیروں اور غلامی کی قیمت پر خریدا جائے؟ اس سے منع فرما، اللہ تعالیٰ! میں نہیں جانتا کہ دوسرے کیا طریقہ اختیار کر سکتے ہیں۔ لیکن جہاں تک میرا تعلق ہے، مجھے آزادی دو یا مجھے موت دو!
پیٹرک ہنری، 23 مارچ، 1775
اس حوالے میں، ہنری نے مندرجہ ذیل میں سے کس کے بارے میں ایک مستقل امریکی تشویش کا اظہار کیا ہے؟"
1,high_school_us_history,معاشی معاملات میں حکومتی مداخلت اور لازوال پالیسیوں کے درمیان بحث۔,اخراج اور شمولیت کے درمیان بحث جب امیگریشن پالیسی کی ہو تو۔,علیحدگی پسندی اور انضمام کے درمیان بحث جب امریکی معاشرے میں افریقی امریکیوں کی جگہ پر آئی۔,خارجہ پالیسی میں مداخلت پسندی اور تنہائی پسندی کے درمیان بحث۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""ہم مرد ہیں، ہمارے اندر روحیں ہیں، ہمارے جذبے ہیں، ہمارے جذبات ہیں، ہمارے پاس امیدیں ہیں، ہماری خواہشیں ہیں، دنیا کی کسی بھی نسل کی طرح۔ آج پوری دنیا میں کینیڈا، امریکہ، کینیڈا کے باشندوں کے لیے پکار اٹھی ہے۔ امریکیوں کے لیے، انگلستان کے لیے انگریزوں کے لیے، فرانس کے لیے فرانسیسیوں کے لیے، جرمنی کے لیے جرمنوں کے لیے — کیا آپ کے خیال میں یہ غیر معقول ہے کہ ہم، دنیا کے سیاہ فام افریقیوں کے لیے افریقہ کی فریاد بلند کریں؟
مارکس گاروی، 1920
مندرجہ بالا حوالہ امریکی تاریخ میں درج ذیل میں سے کس بحث میں ایک پوزیشن پیش کرتا ہے؟"
2,high_school_us_history,فیکٹری کے کارکنوں.,درمیانے درجے کے کالج کے طلباء,حکومتی عہدیداروں۔,جنوبی میں افریقی امریکی۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""جب ہم بچے تھے تو امریکہ دنیا کا سب سے امیر اور مضبوط ملک تھا؛ ایٹم بم والا واحد ملک، جو جدید جنگ سے سب سے کم داغدار ہے، اقوام متحدہ کا ایک ایسا آغاز کنندہ جس کے بارے میں ہم سوچتے تھے کہ پوری دنیا میں مغربی اثر و رسوخ کو تقسیم کرے گا۔ ہر فرد کے لیے آزادی اور برابری، حکومت کی طرف سے، اور لوگوں کے لیے — یہ امریکی اقدار ہمیں اچھی لگیں، ایسے اصول جن کے ذریعے ہم مردوں کے طور پر زندگی گزار سکتے تھے۔
""جوں جوں ہم بڑے ہوئے، تاہم، ہمارا سکون ایسے واقعات سے گھس گیا جس کو مسترد کرنا بہت پریشان کن تھا۔ پہلا، نسلی تعصب کے خلاف جنوبی جدوجہد کی علامت، انسانی انحطاط کی گھمبیر اور شکار ہونے والی حقیقت نے ہم میں سے بیشتر کو خاموشی سے سرگرمی کی طرف مجبور کیا۔ سرد جنگ کی حقیقت، جس کی علامت بم کی موجودگی ہے، نے یہ آگاہی دی کہ ہم خود، اور ہمارے دوست، اور لاکھوں تجریدی 'دوسروں' کو جو ہم اپنے مشترکہ خطرے کی وجہ سے براہ راست جانتے ہیں، کسی بھی وقت مر سکتے ہیں۔ ""
پورٹ ہورون کا بیان، 1962
پورٹ ہورون بیان کے لیے بنیادی مطلوبہ سامعین تھے۔"
0,high_school_us_history,سول نافرمانی,غیر جانبداری,کالعدم کرنا,ریاستوں کے حقوق,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""اگلے 4 مارچ کو یہ پارٹی [ریپبلکن پارٹی] حکومت پر قبضہ کر لے گی۔ اس نے اعلان کیا ہے کہ جنوب کو مشترکہ علاقے سے خارج کر دیا جائے گا، عدالتی ٹربیونل کو سیکشنل بنایا جائے گا، اور یہ کہ ایک جنگ ہونی چاہیے۔ ریاستوں کے مساوی حقوق ختم ہو جائیں گے جب تک کہ ریاستہائے متحدہ میں غلامی ختم نہیں ہو جائے گی۔ اور وفاقی حکومت ان کی دشمن بن چکی ہوگی۔
""لہٰذا، ہم نے، جنوبی کیرولائنا کے لوگوں نے، کنونشن میں اپنے مندوبین کے ذریعے، سنجیدگی کے ساتھ اعلان کیا ہے کہ اس ریاست اور شمالی امریکہ کی دیگر ریاستوں کے درمیان پہلے سے موجود یونین کو تحلیل کر دیا گیا ہے؛ اور یہ کہ ریاست جنوبی کیرولائنا نے اپنی پوزیشن دوبارہ شروع کر دی ہے۔ دنیا کی قوموں کے درمیان، ایک علیحدہ اور خود مختار ریاست کے طور پر، جنگ کرنے، امن قائم کرنے، معاہدہ کرنے، تجارت قائم کرنے، اور دیگر تمام کام اور کام کرنے کی مکمل طاقت کے ساتھ جو آزاد ریاستیں صحیح طریقے سے کر سکتی ہیں۔""
جنوبی کیرولائنا نے علیحدگی کے اسباب کی وضاحت کی، 1860
مندرجہ بالا جذبات درج ذیل میں سے کس نظریے کے ساتھ سب سے زیادہ مطابقت رکھتے ہیں؟"
3,high_school_us_history,کانگریسی کاکس کے ذریعہ نامزد امیدواروں کے انتخاب کا نظام ناکام ہوگیا۔,تمام امیدواروں نے ریاست بھر میں بڑے پیمانے پر مہم چلائی,صدارتی اور نائب صدر کے امیدوار ایک ہی ٹکٹ پر اکٹھے انتخاب لڑے۔,صدارت کسی ایسے شخص نے جیتی جو فیڈرلسٹ پارٹی کا رکن نہیں تھا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""کیا ایک بینک میں ہماری آزادی اور خودمختاری کو کوئی خطرہ نہیں ہے کہ اس کی فطرت میں اس کو ہمارے ملک کے ساتھ پابند کرنے کے لئے بہت کم ہے؟ بینک کے صدر نے ہمیں بتایا ہے کہ زیادہ تر اسٹیٹ بینک اس کی برداشت سے موجود ہیں۔ کیا اس کا اثر و رسوخ بننا چاہئے؟ مرتکز، جیسا کہ اس طرح کے ایکٹ کے تحت، ایک خود منتخب ڈائریکٹری کے ہاتھوں میں، جس کے مفادات غیر ملکی اسٹاک ہولڈرز کے ساتھ ہیں، کیا امن کے ساتھ ہمارے انتخابات کی پاکیزگی کے لیے کانپنے کا سبب نہیں بنے گا؟ اور جنگ میں ہمارے ملک کی آزادی کے لیے جب بھی وہ اسے استعمال کرنے کا انتخاب کریں گے، لیکن اگر اس اجارہ داری کو ہر پندرہ یا بیس سال بعد اپنی تجویز کردہ شرائط پر بحال کیا جائے تو شاید ہی وہ امن میں اپنی طاقت کا مظاہرہ کریں۔ انتخابات پر اثر انداز ہونے یا ملک کے معاملات کو کنٹرول کرنے کے لیے، لیکن اگر کوئی نجی شہری یا عوامی کارکن اس کے اختیارات کو کم کرنے یا اس کے مراعات کی تجدید کو روکنے کے لیے مداخلت کرتا ہے، تو اس میں شک نہیں کیا جا سکتا کہ اسے اس کے اثر و رسوخ کا احساس دلایا جائے گا۔
صدر اینڈریو جیکسن، بینک آف یونائیٹڈ اسٹیٹس کا ویٹو، 1832
1824 کے انتخابات نے صدارتی سیاست میں ایک اہم موڑ کا نشان لگایا کیونکہ، پہلی بار،"
0,high_school_us_history,اٹارنی جنرل جینٹ رینو نے نمائندے جان کونیرز کی طرف سے صدر کلنٹن پر کانگریس کے دباؤ کی وجہ سے جزوی طور پر عہدے سے استعفیٰ دے دیا۔,اوکلاہوما سٹی بم دھماکے کے بعد حکومت مخالف جذبات میں اضافے کے خوف سے، اٹارنی جنرل جینیٹ رینو نے برانچ ڈیوڈین کلٹ اسٹینڈ آف کو روکنے کے لیے فوج بھیجی، اور بعد میں انہیں کانگریس کی تنقید کا سامنا کرنا پڑا۔,1993 میں اٹارنی جنرل جینیٹ رینو نے ٹموتھی میک وی کی سربراہی میں برانچ ڈیوڈین کلٹ کے خلاف ایک جارحانہ کارروائی شروع کی، بعد میں کانگریس کی طرف سے اس کے بھاری ہاتھ کے انداز پر تنقید کی گئی۔,1990 کی دہائی میں، حکومت مخالف جذبات، گھریلو تنازعات کو حل کرنے کے لیے وفاقی طاقت کے ضرورت سے زیادہ استعمال کے جواب میں، ملیشیا گروپوں اور تنہا چوکیداروں، جیسے ٹموتھی میک ویگ کو متاثر کیا۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""امریکیوں کو دنیا کی تقریبا کسی بھی دوسری قوم کے شہریوں کے مقابلے میں زیادہ آزادی اور وسیع حقوق حاصل ہیں، جس میں ان کی حکومت اور اپنے منتخب عہدیداروں پر تنقید کرنے کی صلاحیت بھی شامل ہے۔ لیکن ہمیں تشدد کا سہارا لینے کا حق نہیں ہے۔ ہمارے بانیوں نے ایک ایسا نظام حکومت بنایا جس سے اوکلاہوما سٹی نے ایک بار پھر یہ ثابت کر دیا کہ تنقید جمہوریت کی زندگی کا حصہ نہیں ہے۔ لیکن ہمیں ہر وقت یاد رکھنا چاہیے کہ کسی پالیسی یا سیاست دان پر تنقید کرنے اور ہماری آزادیوں کی ضمانت دینے والی حکومت اور ہمارے قوانین کو نافذ کرنے والے سرکاری ملازمین پر تنقید کرنے میں بڑا فرق ہے۔""
صدر بل کلنٹن، ""ہم نے اوکلاہوما سٹی میں کیا سیکھا،"" 2010
(اوکلاہوما سٹی بم دھماکے کی 15 ویں برسی پر لکھا گیا)
""اگر واکو نہ ہوتا تو میں کہیں جڑیں ڈال دیتا اور اس حقیقت سے اتنا پریشان نہ ہوتا کہ میری حکومت… میرے لیے خطرہ ہے۔ ہر وہ چیز جس کا واکو کا مطلب ہے وہ میرے خیالات میں سب سے آگے تھا۔ اگلے دو سالوں کے لیے میری راہنمائی کی۔""
ٹموتھی میک ویگ، اوکلاہوما سٹی بمبار، 2001
امریکی نمائندے جان کونیرز، واکو، ٹیکساس میں برانچ ڈیوڈین کلٹ اسٹینڈ آف کے ارد گرد کے واقعات: عدلیہ پر کمیٹی کے سامنے سماعت، ایوان نمائندگان، 1993
مندرجہ بالا اقتباسات درج ذیل میں سے کس کی تائید کرتے ہیں؟"
1,high_school_us_history,آئین میں ترمیم کے طریقہ کار پر بحث۔,وفاقی طاقت اور ریاستوں کے حقوق پر بحث۔,ووٹنگ کے حقوق پر بحث۔,آزادی اظہار پر بحث۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""میں برمنگھم میں ہوں کیونکہ یہاں ناانصافی ہے... مزید برآں، میں تمام کمیونٹیز اور ریاستوں کے باہمی تعلق سے بخوبی واقف ہوں۔ میں اٹلانٹا میں خاموش نہیں بیٹھ سکتا اور برمنگھم میں کیا ہو رہا ہے اس کی فکر نہیں کر سکتا۔ کہیں بھی ناانصافی ایک خطرہ ہے۔ ہر جگہ انصاف ہے، جو بھی کسی کو براہ راست متاثر کرتا ہے، ہم کسی بھی تنگ نظری کے ساتھ نہیں رہ سکتے امریکہ کے اندر اس ملک میں کبھی بھی باہر نہیں سمجھا جا سکتا۔""
-مارٹن لوتھر کنگ، جونیئر، ""برمنگھم جیل سے خط،"" 16 اپریل 1963
سوزن بی انتھونی کے اس حوالے کی زبان امریکی تاریخ میں درج ذیل میں سے کون سی تسلسل کو ظاہر کرتی ہے؟"
3,high_school_us_history,کہ میساچوسٹس کی مقننہ یا تو درخواست گزاروں کو ووٹ دینے کا حق دیتی ہے یا یہ کہ وہ ٹیکس ادا کرنے سے معذرت کرتی ہے۔,کہ درخواست گزاروں کو وہ زمین ملتی ہے جو وفاداروں سے چھین لی گئی تھی تاکہ انہیں امریکی انقلاب کے دوران کانٹینینٹل آرمی میں ان کی خدمات کا صلہ ملے۔,کہ میساچوسٹس مقننہ درخواست گزاروں کو ان کے غلامی کے وقت کے معاوضے کے طور پر معاوضے میں توسیع کرتی ہے۔,درخواست گزاروں کو غلامی سے رہا کیا جائے کیونکہ غلامی میساچوسٹس کے آئین سے مطابقت نہیں رکھتی تھی۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""متعدد غریب حبشیوں اور ملٹوں کی درخواست، جو ڈارٹ ماؤتھ کے قصبے کے باشندے ہیں، عاجزی سے ظاہر کرتی ہے،
""یہ کہ ہم بنیادی طور پر افریقی نچوڑ سے تعلق رکھتے ہیں، اور طویل غلامی اور سخت غلامی کی وجہ سے، ہم اپنی محنت کے منافع سے لطف اندوز ہونے یا اپنے والدین سے وراثت میں جائداد حاصل کرنے سے محروم رہے ہیں، جیسا کہ ہمارے پڑوسی سفید فام لوگ کرتے ہیں۔ ہم میں سے کچھ نے ابھی تک اپنی آزادی سے لطف اندوز نہیں ہوئے، ملک کے لازوال رسم و رواج کے برخلاف، ہم پر اپنی رائے شماری اور جائیداد کے اس چھوٹے سے حصے پر ٹیکس لگایا گیا ہے، جو کہ بہت محنت سے اور صنعت، ہم اپنے آپ کو اور خاندانوں کو برقرار رکھنے کے لیے اکٹھے ہو گئے ہیں، اس لیے ہم اس کا سخت استعمال کرتے ہیں، اور بلا شبہ (اگر جاری رہے) تو ہمیں بھکاری کی حالت میں لے جائے گا، جس سے ہم دوسروں کے لیے بوجھ بن جائیں گے۔ آپ کے انصاف اور آپ کی طاقت کے مداخلت سے بروقت نہیں روکا گیا۔
""آپ کے درخواست دہندگان مزید ظاہر کرتے ہیں، کہ ہم اپنے آپ کو غمزدہ ہونے کا اندیشہ رکھتے ہیں، اس میں، جب کہ ہمیں ریاست کے آزاد افراد کے استحقاق کی اجازت نہیں ہے، ان لوگوں کے انتخاب میں کوئی ووٹ یا اثر نہیں ہے جو ہم پر ٹیکس لگاتے ہیں، پھر بھی ہمارے بہت سے رنگ ( جیسا کہ مشہور ہے) مشترکہ مقصد کے دفاع میں خوش دلی سے میدان جنگ میں داخل ہوئے ہیں، اور یہ کہ (جیسا کہ ہم تصور کرتے ہیں) طاقت کی اسی طرح کی مشقت کے خلاف (ٹیکس لگانے کے سلسلے میں)، اس جگہ پر تلاوت کی ضرورت کے لیے بھی جانا جاتا ہے۔ ""
پال کف کی پٹیشن، میساچوسٹس، 1780
پال کف کی درخواست کا بنیادی مقصد، جو اوپر دیا گیا ہے، مطالبہ کرنا تھا۔"
0,high_school_us_history,کارنیگی کے بے رحمانہ کاروباری طریقوں کی وجہ سے وہ اپنے محنت کش طبقے کی اصل سے رابطہ کھو بیٹھا تھا۔,کارنیگی اپنی توجہ تقسیم کر رہا تھا اور اس وجہ سے وہ اپنی کسی بھی اہم کوشش میں اتنا کامیاب نہیں تھا۔,کارنیگی نے اپنی کافی دولت خیرات میں نہیں دی۔,کارنیگی بہت زیادہ رقم صرف اس لیے دینے کے قابل تھا کہ اس نے اپنے کارکنوں کے حقوق کی خلاف ورزی کی۔,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""آج اس قوم کے ایک آدھے لوگ آئین کی کتابوں سے کسی غیر منصفانہ قانون کو مٹانے یا وہاں ایک نیا اور عادلانہ قانون لکھنے سے بالکل بے بس ہیں۔ خواتین، اس طرز حکومت سے مطمئن نہیں جو بغیر نمائندگی کے ٹیکس کا نفاذ کرتا ہے، جو انہیں ان قوانین کی پابندی کرنے پر مجبور کرتا ہے جن پر انہوں نے کبھی رضامندی نہیں دی، جو کہ ان کے ساتھیوں کی جیوری کے ذریعے ان کو بغیر کسی مقدمے کے قید اور پھانسی پر لٹکا دیتا ہے، جو ان سے شادی میں، ان کی تحویل سے چھین لیتا ہے۔ اپنے افراد، اجرت اور بچے، کیا یہ آدھے لوگوں کو مکمل طور پر باقی آدھے کے رحم و کرم پر چھوڑ دیا گیا ہے، جو اس حکومت کے تشکیل دینے والوں کے اعلانات کی روح اور خط کی براہ راست خلاف ورزی ہے، جن میں سے ہر ایک پر مبنی تھا۔ سب کے لیے مساوی حقوق کا ناقابل تغیر اصول۔""
-سوسن بی انتھونی، ""میں آپ پر فرد جرم کے تحت کھڑا ہوں"" (تقریر)، 1873
مندرجہ ذیل میں سے کون سا بیان اس کارٹون میں پائے جانے والے اینڈریو کارنیگی کی تنقید کی بہترین نمائندگی کرتا ہے؟"
0,high_school_us_history,رونالڈ ریگن,ووڈرو ولسن,اینڈریو جانسن,جیمز کے پولک,"یہ سوال درج ذیل معلومات کا حوالہ دیتا ہے۔
""دور رس، بے حد مستقبل امریکی عظمت کا دور ہو گا۔ اس کی جگہ اور وقت کے شاندار ڈومین میں، بہت سی قوموں کی قوم کا مقدر بنی نوع انسان پر الہی اصولوں کی فضیلت کو ظاہر کرنا ہے۔ ہمیشہ اعلیٰ ترین کی عبادت کے لیے وقف - مقدس اور سچا اس کا فرش ایک نصف کرہ ہو گا - اس کی چھت ستاروں سے بھرے آسمانوں کی ہو گی، اور اس کی جماعت بہت سے جمہوریوں کا اتحاد ہو گی، جس میں کروڑوں خوش نصیب لوگ شامل ہوں گے۔ ، جس کا کوئی مالک نہیں ہے، لیکن خدا کے مساوات کے فطری اور اخلاقی قانون، بھائی چارے کے قانون - 'انسانوں کے درمیان امن اور اچھی مرضی' کے تحت چلایا جاتا ہے۔""
جان ایل او سلیوان، ""مستقبل کی عظیم قوم،"" 1839
مندرجہ ذیل میں سے کون سا صدور Manifest Destiny کے تصور سے سب سے زیادہ قریب سے وابستہ ہے؟"
